STATION_ID,STATION_NAME,DATE,DAY,DAYTYPE,RIDES
,Oak Park-Forest Park,2023-01-25,Wednesday,W,673
,Oak Park-Forest Park,2023-01-26,Thursday,W,686
,Oak Park-Forest Park,2023-01-27,Friday,W,501
,Oak Park-Forest Park,2023-01-28,Saturday,A,233
,Oak Park-Forest Park,2023-01-29,Sunday,U,137
,Oak Park-Forest Park,2023-01-30,Monday,W,560
,Oak Park-Forest Park,2023-01-31,Tuesday,W,610
190,Sox-35th-Dan Ryan,2023-01-01,Sunday,U,658
190,Sox-35th-Dan Ryan,2023-01-02,Monday,U,752
190,Sox-35th-Dan Ryan,2023-01-03,Tuesday,W,1167
190,Sox-35th-Dan Ryan,2023-01-04,Wednesday,W,1241
190,Sox-35th-Dan Ryan,2023-01-05,Thursday,W,1225
190,Sox-35th-Dan Ryan,2023-01-06,Friday,W,1248
190,Sox-35th-Dan Ryan,2023-01-07,Saturday,A,815
190,Sox-35th-Dan Ryan,2023-01-08,Sunday,U,608
190,Sox-35th-Dan Ryan,2023-01-09,Monday,W,1379
190,Sox-35th-Dan Ryan,2023-01-10,Tuesday,W,1571
190,Sox-35th-Dan Ryan,2023-01-11,Wednesday,W,1608
190,Sox-35th-Dan Ryan,2023-01-12,Thursday,W,1549
190,Sox-35th-Dan Ryan,2023-01-13,Friday,W,1402
190,Sox-35th-Dan Ryan,2023-01-14,Saturday,A,864
190,Sox-35th-Dan Ryan,2023-01-15,Sunday,U,698
190,Sox-35th-Dan Ryan,2023-01-16,Monday,W,906
190,Sox-35th-Dan Ryan,2023-01-17,Tuesday,W,1575
190,Sox-35th-Dan Ryan,2023-01-18,Wednesday,W,1665
190,Sox-35th-Dan Ryan,2023-01-19,Thursday,W,1595
190,Sox-35th-Dan Ryan,2023-01-20,Friday,W,1523
190,Sox-35th-Dan Ryan,2023-01-21,Saturday,A,876
190,Sox-35th-Dan Ryan,2023-01-22,Sunday,U,615
190,Sox-35th-Dan Ryan,2023-01-23,Monday,W,1495
190,Sox-35th-Dan Ryan,2023-01-24,Tuesday,W,1650
190,Sox-35th-Dan Ryan,2023-01-25,Wednesday,W,1581
190,Sox-35th-Dan Ryan,2023-01-26,Thursday,W,1574
190,Sox-35th-Dan Ryan,2023-01-27,Friday,W,1427
190,Sox-35th-Dan Ryan,2023-01-28,Saturday,A,825
190,Sox-35th-Dan Ryan,2023-01-29,Sunday,U,714
190,Sox-35th-Dan Ryan,2023-01-30,Monday,W,1427
190,Sox-35th-Dan Ryan,2023-01-31,Tuesday,W,1453
,Damen-Cermak,2023-01-01,Sunday,U,323
,Damen-Cermak,2023-01-02,Monday,U,442
,Damen-Cermak,2023-01-03,Tuesday,W,718
,Damen-Cermak,2023-01-04,Wednesday,W,834
,Damen-Cermak,2023-01-05,Thursday,W,859
,Damen-Cermak,2023-01-06,Friday,W,799
,Damen-Cermak,2023-01-07,Saturday,A,517
,Damen-Cermak,2023-01-08,Sunday,U,375
,Damen-Cermak,2023-01-09,Monday,W,849
,Damen-Cermak,2023-01-10,Tuesday,W,981
,Damen-Cermak,2023-01-11,Wednesday,W,974
,Damen-Cermak,2023-01-12,Thursday,W,1019
,Damen-Cermak,2023-01-13,Friday,W,869
,Damen-Cermak,2023-01-14,Saturday,A,515
,Damen-Cermak,2023-01-15,Sunday,U,365
,Damen-Cermak,2023-01-16,Monday,W,522
,Damen-Cermak,2023-01-17,Tuesday,W,965
,Damen-Cermak,2023-01-18,Wednesday,W,920
,Damen-Cermak,2023-01-19,Thursday,W,997
,Damen-Cermak,2023-01-20,Friday,W,896
,Damen-Cermak,2023-01-21,Saturday,A,483
,Damen-Cermak,2023-01-22,Sunday,U,391
,Damen-Cermak,2023-01-23,Monday,W,842
,Damen-Cermak,2023-01-24,Tuesday,W,952
,Damen-Cermak,2023-01-25,Wednesday,W,928
,Damen-Cermak,2023-01-26,Thursday,W,1036
,Damen-Cermak,2023-01-27,Friday,W,875
,Damen-Cermak,2023-01-28,Saturday,A,517
,Damen-Cermak,2023-01-29,Sunday,U,326
,Damen-Cermak,2023-01-30,Monday,W,826
,Damen-Cermak,2023-01-31,Tuesday,W,824
,Western-Forest Park,2023-01-01,Sunday,U,336
,Western-Forest Park,2023-01-02,Monday,U,369
,Western-Forest Park,2023-01-03,Tuesday,W,560
,Western-Forest Park,2023-01-04,Wednesday,W,551
,Western-Forest Park,2023-01-05,Thursday,W,585
,Western-Forest Park,2023-01-06,Friday,W,561
,Western-Forest Park,2023-01-07,Saturday,A,390
,Western-Forest Park,2023-01-08,Sunday,U,329
,Western-Forest Park,2023-01-09,Monday,W,725
,Western-Forest Park,2023-01-10,Tuesday,W,760
,Western-Forest Park,2023-01-11,Wednesday,W,778
,Western-Forest Park,2023-01-12,Thursday,W,836
,Western-Forest Park,2023-01-13,Friday,W,744
,Western-Forest Park,2023-01-14,Saturday,A,410
,Western-Forest Park,2023-01-15,Sunday,U,319
,Western-Forest Park,2023-01-16,Monday,W,402
,Western-Forest Park,2023-01-17,Tuesday,W,757
,Western-Forest Park,2023-01-18,Wednesday,W,779
,Western-Forest Park,2023-01-19,Thursday,W,764
,Western-Forest Park,2023-01-20,Friday,W,758
,Western-Forest Park,2023-01-21,Saturday,A,454
,Western-Forest Park,2023-01-22,Sunday,U,327
,Western-Forest Park,2023-01-23,Monday,W,735
,Western-Forest Park,2023-01-24,Tuesday,W,808
,Western-Forest Park,2023-01-25,Wednesday,W,717
,Western-Forest Park,2023-01-26,Thursday,W,759
,Western-Forest Park,2023-01-27,Friday,W,634
,Western-Forest Park,2023-01-28,Saturday,A,388
,Western-Forest Park,2023-01-29,Sunday,U,313
,Western-Forest Park,2023-01-30,Monday,W,658
,Western-Forest Park,2023-01-31,Tuesday,W,610
230,Cumberland,2023-01-01,Sunday,U,625
230,Cumberland,2023-01-02,Monday,U,676
230,Cumberland,2023-01-03,Tuesday,W,1366
230,Cumberland,2023-01-04,Wednesday,W,1415
230,Cumberland,2023-01-05,Thursday,W,1379
230,Cumberland,2023-01-06,Friday,W,1187
230,Cumberland,2023-01-07,Saturday,A,715
230,Cumberland,2023-01-08,Sunday,U,575
230,Cumberland,2023-01-09,Monday,W,1416
230,Cumberland,2023-01-10,Tuesday,W,1705
230,Cumberland,2023-01-11,Wednesday,W,1646
230,Cumberland,2023-01-12,Thursday,W,1633
230,Cumberland,2023-01-13,Friday,W,1420
230,Cumberland,2023-01-14,Saturday,A,811
230,Cumberland,2023-01-15,Sunday,U,687
230,Cumberland,2023-01-16,Monday,W,972
230,Cumberland,2023-01-17,Tuesday,W,1675
230,Cumberland,2023-01-18,Wednesday,W,1644
230,Cumberland,2023-01-19,Thursday,W,1586
230,Cumberland,2023-01-20,Friday,W,1314
230,Cumberland,2023-01-21,Saturday,A,762
230,Cumberland,2023-01-22,Sunday,U,561
230,Cumberland,2023-01-23,Monday,W,1443
230,Cumberland,2023-01-24,Tuesday,W,1774
230,Cumberland,2023-01-25,Wednesday,W,1616
230,Cumberland,2023-01-26,Thursday,W,1623
230,Cumberland,2023-01-27,Friday,W,1318
230,Cumberland,2023-01-28,Saturday,A,699
230,Cumberland,2023-01-29,Sunday,U,511
230,Cumberland,2023-01-30,Monday,W,1378
230,Cumberland,2023-01-31,Tuesday,W,1481
240,79th,2023-01-01,Sunday,U,1491
240,79th,2023-01-02,Monday,U,1714
240,79th,2023-01-03,Tuesday,W,2337
240,79th,2023-01-04,Wednesday,W,2336
240,79th,2023-01-05,Thursday,W,2258
240,79th,2023-01-06,Friday,W,2413
240,79th,2023-01-07,Saturday,A,1776
240,79th,2023-01-08,Sunday,U,1522
240,79th,2023-01-09,Monday,W,2455
240,79th,2023-01-10,Tuesday,W,2609
240,79th,2023-01-11,Wednesday,W,2463
240,79th,2023-01-12,Thursday,W,2485
240,79th,2023-01-13,Friday,W,2496
240,79th,2023-01-14,Saturday,A,1747
240,79th,2023-01-15,Sunday,U,1467
240,79th,2023-01-16,Monday,W,1812
240,79th,2023-01-17,Tuesday,W,2672
240,79th,2023-01-18,Wednesday,W,2640
240,79th,2023-01-19,Thursday,W,2496
240,79th,2023-01-20,Friday,W,2510
240,79th,2023-01-21,Saturday,A,1708
240,79th,2023-01-22,Sunday,U,1381
240,79th,2023-01-23,Monday,W,2452
240,79th,2023-01-24,Tuesday,W,2621
240,79th,2023-01-25,Wednesday,W,2480
240,79th,2023-01-26,Thursday,W,2472
240,79th,2023-01-27,Friday,W,2468
240,79th,2023-01-28,Saturday,A,1763
240,79th,2023-01-29,Sunday,U,1441
240,79th,2023-01-30,Monday,W,2244
240,79th,2023-01-31,Tuesday,W,2293
,Kedzie-Homan-Forest Park,2023-01-01,Sunday,U,443
,Kedzie-Homan-Forest Park,2023-01-02,Monday,U,546
,Kedzie-Homan-Forest Park,2023-01-03,Tuesday,W,725
,Kedzie-Homan-Forest Park,2023-01-04,Wednesday,W,697
,Kedzie-Homan-Forest Park,2023-01-05,Thursday,W,689
,Kedzie-Homan-Forest Park,2023-01-06,Friday,W,684
,Kedzie-Homan-Forest Park,2023-01-07,Saturday,A,498
,Kedzie-Homan-Forest Park,2023-01-08,Sunday,U,440
,Kedzie-Homan-Forest Park,2023-01-09,Monday,W,746
,Kedzie-Homan-Forest Park,2023-01-10,Tuesday,W,891
,Kedzie-Homan-Forest Park,2023-01-11,Wednesday,W,869
,Kedzie-Homan-Forest Park,2023-01-12,Thursday,W,849
,Kedzie-Homan-Forest Park,2023-01-13,Friday,W,692
,Kedzie-Homan-Forest Park,2023-01-14,Saturday,A,501
,Kedzie-Homan-Forest Park,2023-01-15,Sunday,U,383
,Kedzie-Homan-Forest Park,2023-01-16,Monday,W,541
,Kedzie-Homan-Forest Park,2023-01-17,Tuesday,W,810
,Kedzie-Homan-Forest Park,2023-01-18,Wednesday,W,804
,Kedzie-Homan-Forest Park,2023-01-19,Thursday,W,807
,Kedzie-Homan-Forest Park,2023-01-20,Friday,W,826
,Kedzie-Homan-Forest Park,2023-01-21,Saturday,A,532
,Kedzie-Homan-Forest Park,2023-01-22,Sunday,U,453
,Kedzie-Homan-Forest Park,2023-01-23,Monday,W,755
,Kedzie-Homan-Forest Park,2023-01-24,Tuesday,W,771
,Kedzie-Homan-Forest Park,2023-01-25,Wednesday,W,795
,Kedzie-Homan-Forest Park,2023-01-26,Thursday,W,767
,Kedzie-Homan-Forest Park,2023-01-27,Friday,W,736
,Kedzie-Homan-Forest Park,2023-01-28,Saturday,A,457
,Kedzie-Homan-Forest Park,2023-01-29,Sunday,U,388
,Kedzie-Homan-Forest Park,2023-01-30,Monday,W,715
,Kedzie-Homan-Forest Park,2023-01-31,Tuesday,W,703
260,State/Lake,2023-01-01,Sunday,U,2663
260,State/Lake,2023-01-02,Monday,U,2939
260,State/Lake,2023-01-03,Tuesday,W,4656
260,State/Lake,2023-01-04,Wednesday,W,5179
260,State/Lake,2023-01-05,Thursday,W,5027
260,State/Lake,2023-01-06,Friday,W,4493
260,State/Lake,2023-01-07,Saturday,A,3513
260,State/Lake,2023-01-08,Sunday,U,2664
260,State/Lake,2023-01-09,Monday,W,4698
260,State/Lake,2023-01-10,Tuesday,W,5715
260,State/Lake,2023-01-11,Wednesday,W,5603
260,State/Lake,2023-01-12,Thursday,W,5527
260,State/Lake,2023-01-13,Friday,W,4885
260,State/Lake,2023-01-14,Saturday,A,4208
260,State/Lake,2023-01-15,Sunday,U,2995
260,State/Lake,2023-01-16,Monday,W,3436
260,State/Lake,2023-01-17,Tuesday,W,5949
260,State/Lake,2023-01-18,Wednesday,W,6054
260,State/Lake,2023-01-19,Thursday,W,6101
260,State/Lake,2023-01-20,Friday,W,4898
260,State/Lake,2023-01-21,Saturday,A,3775
260,State/Lake,2023-01-22,Sunday,U,2705
260,State/Lake,2023-01-23,Monday,W,5216
260,State/Lake,2023-01-24,Tuesday,W,6127
260,State/Lake,2023-01-25,Wednesday,W,5821
260,State/Lake,2023-01-26,Thursday,W,6018
260,State/Lake,2023-01-27,Friday,W,4499
260,State/Lake,2023-01-28,Saturday,A,3435
260,State/Lake,2023-01-29,Sunday,U,2580
260,State/Lake,2023-01-30,Monday,W,4500
260,State/Lake,2023-01-31,Tuesday,W,5224
270,Main,2023-01-01,Sunday,U,148
270,Main,2023-01-02,Monday,U,323
270,Main,2023-01-03,Tuesday,W,438
270,Main,2023-01-04,Wednesday,W,443
270,Main,2023-01-05,Thursday,W,456
270,Main,2023-01-06,Friday,W,418
270,Main,2023-01-07,Saturday,A,358
270,Main,2023-01-08,Sunday,U,274
270,Main,2023-01-09,Monday,W,416
270,Main,2023-01-10,Tuesday,W,482
270,Main,2023-01-11,Wednesday,W,800
270,Main,2023-01-12,Thursday,W,516
270,Main,2023-01-13,Friday,W,515
270,Main,2023-01-14,Saturday,A,373
270,Main,2023-01-15,Sunday,U,315
270,Main,2023-01-16,Monday,W,328
270,Main,2023-01-17,Tuesday,W,475
270,Main,2023-01-18,Wednesday,W,504
270,Main,2023-01-19,Thursday,W,511
270,Main,2023-01-20,Friday,W,536
270,Main,2023-01-21,Saturday,A,349
270,Main,2023-01-22,Sunday,U,313
270,Main,2023-01-23,Monday,W,444
270,Main,2023-01-24,Tuesday,W,505
270,Main,2023-01-25,Wednesday,W,500
270,Main,2023-01-26,Thursday,W,527
270,Main,2023-01-27,Friday,W,486
270,Main,2023-01-28,Saturday,A,375
270,Main,2023-01-29,Sunday,U,272
270,Main,2023-01-30,Monday,W,412
270,Main,2023-01-31,Tuesday,W,451
280,Central-Lake,2023-01-01,Sunday,U,427
280,Central-Lake,2023-01-02,Monday,U,605
280,Central-Lake,2023-01-03,Tuesday,W,890
280,Central-Lake,2023-01-04,Wednesday,W,914
280,Central-Lake,2023-01-05,Thursday,W,928
280,Central-Lake,2023-01-06,Friday,W,884
280,Central-Lake,2023-01-07,Saturday,A,561
280,Central-Lake,2023-01-08,Sunday,U,511
280,Central-Lake,2023-01-09,Monday,W,1010
280,Central-Lake,2023-01-10,Tuesday,W,1037
280,Central-Lake,2023-01-11,Wednesday,W,1016
280,Central-Lake,2023-01-12,Thursday,W,1067
280,Central-Lake,2023-01-13,Friday,W,1018
280,Central-Lake,2023-01-14,Saturday,A,603
280,Central-Lake,2023-01-15,Sunday,U,522
280,Central-Lake,2023-01-16,Monday,W,686
280,Central-Lake,2023-01-17,Tuesday,W,1046
280,Central-Lake,2023-01-18,Wednesday,W,1010
280,Central-Lake,2023-01-19,Thursday,W,976
280,Central-Lake,2023-01-20,Friday,W,967
280,Central-Lake,2023-01-21,Saturday,A,578
280,Central-Lake,2023-01-22,Sunday,U,510
280,Central-Lake,2023-01-23,Monday,W,1039
280,Central-Lake,2023-01-24,Tuesday,W,1017
280,Central-Lake,2023-01-25,Wednesday,W,989
280,Central-Lake,2023-01-26,Thursday,W,1011
280,Central-Lake,2023-01-27,Friday,W,996
280,Central-Lake,2023-01-28,Saturday,A,541
280,Central-Lake,2023-01-29,Sunday,U,416
280,Central-Lake,2023-01-30,Monday,W,876
280,Central-Lake,2023-01-31,Tuesday,W,843
290,Ashland/63rd,2023-01-01,Sunday,U,233
290,Ashland/63rd,2023-01-02,Monday,U,293
290,Ashland/63rd,2023-01-03,Tuesday,W,393
290,Ashland/63rd,2023-01-04,Wednesday,W,387
290,Ashland/63rd,2023-01-05,Thursday,W,348
290,Ashland/63rd,2023-01-06,Friday,W,391
290,Ashland/63rd,2023-01-07,Saturday,A,252
290,Ashland/63rd,2023-01-08,Sunday,U,206
290,Ashland/63rd,2023-01-09,Monday,W,418
290,Ashland/63rd,2023-01-10,Tuesday,W,465
290,Ashland/63rd,2023-01-11,Wednesday,W,437
290,Ashland/63rd,2023-01-12,Thursday,W,435
290,Ashland/63rd,2023-01-13,Friday,W,415
290,Ashland/63rd,2023-01-14,Saturday,A,255
290,Ashland/63rd,2023-01-15,Sunday,U,205
290,Ashland/63rd,2023-01-16,Monday,W,282
290,Ashland/63rd,2023-01-17,Tuesday,W,445
290,Ashland/63rd,2023-01-18,Wednesday,W,421
290,Ashland/63rd,2023-01-19,Thursday,W,421
290,Ashland/63rd,2023-01-20,Friday,W,457
290,Ashland/63rd,2023-01-21,Saturday,A,277
290,Ashland/63rd,2023-01-22,Sunday,U,219
290,Ashland/63rd,2023-01-23,Monday,W,426
290,Ashland/63rd,2023-01-24,Tuesday,W,430
290,Ashland/63rd,2023-01-25,Wednesday,W,437
290,Ashland/63rd,2023-01-26,Thursday,W,424
290,Ashland/63rd,2023-01-27,Friday,W,424
290,Ashland/63rd,2023-01-28,Saturday,A,238
290,Ashland/63rd,2023-01-29,Sunday,U,195
290,Ashland/63rd,2023-01-30,Monday,W,374
290,Ashland/63rd,2023-01-31,Tuesday,W,445
300,Indiana,2023-01-01,Sunday,U,105
300,Indiana,2023-01-02,Monday,U,175
300,Indiana,2023-01-03,Tuesday,W,221
300,Indiana,2023-01-04,Wednesday,W,260
300,Indiana,2023-01-05,Thursday,W,272
300,Indiana,2023-01-06,Friday,W,230
300,Indiana,2023-01-07,Saturday,A,178
300,Indiana,2023-01-08,Sunday,U,138
300,Indiana,2023-01-09,Monday,W,241
300,Indiana,2023-01-10,Tuesday,W,289
300,Indiana,2023-01-11,Wednesday,W,324
300,Indiana,2023-01-12,Thursday,W,292
300,Indiana,2023-01-13,Friday,W,275
300,Indiana,2023-01-14,Saturday,A,173
300,Indiana,2023-01-15,Sunday,U,140
300,Indiana,2023-01-16,Monday,W,183
300,Indiana,2023-01-17,Tuesday,W,368
300,Indiana,2023-01-18,Wednesday,W,332
300,Indiana,2023-01-19,Thursday,W,301
300,Indiana,2023-01-20,Friday,W,273
300,Indiana,2023-01-21,Saturday,A,196
300,Indiana,2023-01-22,Sunday,U,150
300,Indiana,2023-01-23,Monday,W,287
300,Indiana,2023-01-24,Tuesday,W,365
300,Indiana,2023-01-25,Wednesday,W,308
300,Indiana,2023-01-26,Thursday,W,338
300,Indiana,2023-01-27,Friday,W,290
300,Indiana,2023-01-28,Saturday,A,154
300,Indiana,2023-01-29,Sunday,U,150
300,Indiana,2023-01-30,Monday,W,253
300,Indiana,2023-01-31,Tuesday,W,281
,Western-Orange,2023-01-01,Sunday,U,643
,Western-Orange,2023-01-02,Monday,U,1007
,Western-Orange,2023-01-03,Tuesday,W,1821
,Western-Orange,2023-01-04,Wednesday,W,1862
,Western-Orange,2023-01-05,Thursday,W,1798
,Western-Orange,2023-01-06,Friday,W,1703
,Western-Orange,2023-01-07,Saturday,A,1016
,Western-Orange,2023-01-08,Sunday,U,770
,Western-Orange,2023-01-09,Monday,W,2038
,Western-Orange,2023-01-10,Tuesday,W,2224
,Western-Orange,2023-01-11,Wednesday,W,2142
,Western-Orange,2023-01-12,Thursday,W,2173
,Western-Orange,2023-01-13,Friday,W,1978
,Western-Orange,2023-01-14,Saturday,A,1005
,Western-Orange,2023-01-15,Sunday,U,765
,Western-Orange,2023-01-16,Monday,W,1294
,Western-Orange,2023-01-17,Tuesday,W,2271
,Western-Orange,2023-01-18,Wednesday,W,2233
,Western-Orange,2023-01-19,Thursday,W,2224
,Western-Orange,2023-01-20,Friday,W,2034
,Western-Orange,2023-01-21,Saturday,A,986
,Western-Orange,2023-01-22,Sunday,U,703
,Western-Orange,2023-01-23,Monday,W,2073
,Western-Orange,2023-01-24,Tuesday,W,2278
,Western-Orange,2023-01-25,Wednesday,W,2115
,Western-Orange,2023-01-26,Thursday,W,2252
,Western-Orange,2023-01-27,Friday,W,1992
,Western-Orange,2023-01-28,Saturday,A,980
,Western-Orange,2023-01-29,Sunday,U,719
,Western-Orange,2023-01-30,Monday,W,1984
,Western-Orange,2023-01-31,Tuesday,W,1952
320,Division/Milwaukee,2023-01-01,Sunday,U,1395
320,Division/Milwaukee,2023-01-02,Monday,U,1196
320,Division/Milwaukee,2023-01-03,Tuesday,W,2362
320,Division/Milwaukee,2023-01-04,Wednesday,W,2581
320,Division/Milwaukee,2023-01-05,Thursday,W,2574
320,Division/Milwaukee,2023-01-06,Friday,W,2123
320,Division/Milwaukee,2023-01-07,Saturday,A,1642
320,Division/Milwaukee,2023-01-08,Sunday,U,1151
320,Division/Milwaukee,2023-01-09,Monday,W,2440
320,Division/Milwaukee,2023-01-10,Tuesday,W,3291
320,Division/Milwaukee,2023-01-11,Wednesday,W,3158
320,Division/Milwaukee,2023-01-12,Thursday,W,3271
320,Division/Milwaukee,2023-01-13,Friday,W,2648
320,Division/Milwaukee,2023-01-14,Saturday,A,1765
320,Division/Milwaukee,2023-01-15,Sunday,U,1426
320,Division/Milwaukee,2023-01-16,Monday,W,1656
320,Division/Milwaukee,2023-01-17,Tuesday,W,3047
320,Division/Milwaukee,2023-01-18,Wednesday,W,3159
320,Division/Milwaukee,2023-01-19,Thursday,W,3229
320,Division/Milwaukee,2023-01-20,Friday,W,2623
320,Division/Milwaukee,2023-01-21,Saturday,A,1861
320,Division/Milwaukee,2023-01-22,Sunday,U,1049
320,Division/Milwaukee,2023-01-23,Monday,W,2611
320,Division/Milwaukee,2023-01-24,Tuesday,W,3313
320,Division/Milwaukee,2023-01-25,Wednesday,W,3095
320,Division/Milwaukee,2023-01-26,Thursday,W,3377
320,Division/Milwaukee,2023-01-27,Friday,W,2550
320,Division/Milwaukee,2023-01-28,Saturday,A,1737
320,Division/Milwaukee,2023-01-29,Sunday,U,1210
320,Division/Milwaukee,2023-01-30,Monday,W,2448
320,Division/Milwaukee,2023-01-31,Tuesday,W,2856
330,Grand/State,2023-01-01,Sunday,U,4814
330,Grand/State,2023-01-02,Monday,U,3011
330,Grand/State,2023-01-03,Tuesday,W,3515
330,Grand/State,2023-01-04,Wednesday,W,3603
330,Grand/State,2023-01-05,Thursday,W,3800
330,Grand/State,2023-01-06,Friday,W,3881
330,Grand/State,2023-01-07,Saturday,A,3700
330,Grand/State,2023-01-08,Sunday,U,3152
330,Grand/State,2023-01-09,Monday,W,3262
330,Grand/State,2023-01-10,Tuesday,W,3743
330,Grand/State,2023-01-11,Wednesday,W,3722
330,Grand/State,2023-01-12,Thursday,W,3872
330,Grand/State,2023-01-13,Friday,W,3927
330,Grand/State,2023-01-14,Saturday,A,4419
330,Grand/State,2023-01-15,Sunday,U,3455
330,Grand/State,2023-01-16,Monday,W,3231
330,Grand/State,2023-01-17,Tuesday,W,3596
330,Grand/State,2023-01-18,Wednesday,W,3814
330,Grand/State,2023-01-19,Thursday,W,4012
330,Grand/State,2023-01-20,Friday,W,3796
330,Grand/State,2023-01-21,Saturday,A,3914
330,Grand/State,2023-01-22,Sunday,U,3125
330,Grand/State,2023-01-23,Monday,W,3251
330,Grand/State,2023-01-24,Tuesday,W,3763
330,Grand/State,2023-01-25,Wednesday,W,3667
330,Grand/State,2023-01-26,Thursday,W,3964
330,Grand/State,2023-01-27,Friday,W,3837
330,Grand/State,2023-01-28,Saturday,A,4042
330,Grand/State,2023-01-29,Sunday,U,3022
330,Grand/State,2023-01-30,Monday,W,3113
330,Grand/State,2023-01-31,Tuesday,W,3454
340,Berwyn,2023-01-01,Sunday,U,0
340,Berwyn,2023-01-02,Monday,U,0
340,Berwyn,2023-01-03,Tuesday,W,0
340,Berwyn,2023-01-04,Wednesday,W,0
340,Berwyn,2023-01-05,Thursday,W,0
340,Berwyn,2023-01-06,Friday,W,0
340,Berwyn,2023-01-07,Saturday,A,0
340,Berwyn,2023-01-08,Sunday,U,0
340,Berwyn,2023-01-09,Monday,W,0
340,Berwyn,2023-01-10,Tuesday,W,0
340,Berwyn,2023-01-11,Wednesday,W,0
340,Berwyn,2023-01-12,Thursday,W,0
340,Berwyn,2023-01-13,Friday,W,0
340,Berwyn,2023-01-14,Saturday,A,0
340,Berwyn,2023-01-15,Sunday,U,0
340,Berwyn,2023-01-16,Monday,W,0
340,Berwyn,2023-01-17,Tuesday,W,0
340,Berwyn,2023-01-18,Wednesday,W,0
340,Berwyn,2023-01-19,Thursday,W,0
340,Berwyn,2023-01-20,Friday,W,0
340,Berwyn,2023-01-21,Saturday,A,0
340,Berwyn,2023-01-22,Sunday,U,0
340,Berwyn,2023-01-23,Monday,W,0
340,Berwyn,2023-01-24,Tuesday,W,0
340,Berwyn,2023-01-25,Wednesday,W,0
340,Berwyn,2023-01-26,Thursday,W,0
340,Berwyn,2023-01-27,Friday,W,0
340,Berwyn,2023-01-28,Saturday,A,0
340,Berwyn,2023-01-29,Sunday,U,0
340,Berwyn,2023-01-30,Monday,W,0
340,Berwyn,2023-01-31,Tuesday,W,0
350,UIC-Halsted,2023-01-01,Sunday,U,592
350,UIC-Halsted,2023-01-02,Monday,U,636
350,UIC-Halsted,2023-01-03,Tuesday,W,1041
350,UIC-Halsted,2023-01-04,Wednesday,W,1190
350,UIC-Halsted,2023-01-05,Thursday,W,1232
350,UIC-Halsted,2023-01-06,Friday,W,1172
350,UIC-Halsted,2023-01-07,Saturday,A,781
350,UIC-Halsted,2023-01-08,Sunday,U,791
350,UIC-Halsted,2023-01-09,Monday,W,4492
350,UIC-Halsted,2023-01-10,Tuesday,W,4450
350,UIC-Halsted,2023-01-11,Wednesday,W,4578
350,UIC-Halsted,2023-01-12,Thursday,W,4395
350,UIC-Halsted,2023-01-13,Friday,W,3986
350,UIC-Halsted,2023-01-14,Saturday,A,1174
350,UIC-Halsted,2023-01-15,Sunday,U,832
350,UIC-Halsted,2023-01-16,Monday,W,1084
350,UIC-Halsted,2023-01-17,Tuesday,W,3071
350,UIC-Halsted,2023-01-18,Wednesday,W,3265
350,UIC-Halsted,2023-01-19,Thursday,W,3060
350,UIC-Halsted,2023-01-20,Friday,W,3010
350,UIC-Halsted,2023-01-21,Saturday,A,1150
350,UIC-Halsted,2023-01-22,Sunday,U,746
350,UIC-Halsted,2023-01-23,Monday,W,3956
350,UIC-Halsted,2023-01-24,Tuesday,W,4460
350,UIC-Halsted,2023-01-25,Wednesday,W,4291
350,UIC-Halsted,2023-01-26,Thursday,W,4243
350,UIC-Halsted,2023-01-27,Friday,W,3822
350,UIC-Halsted,2023-01-28,Saturday,A,1066
350,UIC-Halsted,2023-01-29,Sunday,U,836
350,UIC-Halsted,2023-01-30,Monday,W,4079
350,UIC-Halsted,2023-01-31,Tuesday,W,3996
360,Southport,2023-01-01,Sunday,U,748
360,Southport,2023-01-02,Monday,U,923
360,Southport,2023-01-03,Tuesday,W,1527
360,Southport,2023-01-04,Wednesday,W,1646
360,Southport,2023-01-05,Thursday,W,1718
360,Southport,2023-01-06,Friday,W,1421
360,Southport,2023-01-07,Saturday,A,1238
360,Southport,2023-01-08,Sunday,U,839
360,Southport,2023-01-09,Monday,W,1484
360,Southport,2023-01-10,Tuesday,W,2026
360,Southport,2023-01-11,Wednesday,W,1945
360,Southport,2023-01-12,Thursday,W,2053
360,Southport,2023-01-13,Friday,W,1580
360,Southport,2023-01-14,Saturday,A,1440
360,Southport,2023-01-15,Sunday,U,1118
360,Southport,2023-01-16,Monday,W,1149
360,Southport,2023-01-17,Tuesday,W,1936
360,Southport,2023-01-18,Wednesday,W,1987
360,Southport,2023-01-19,Thursday,W,2006
360,Southport,2023-01-20,Friday,W,1519
360,Southport,2023-01-21,Saturday,A,1473
360,Southport,2023-01-22,Sunday,U,897
360,Southport,2023-01-23,Monday,W,1586
360,Southport,2023-01-24,Tuesday,W,2091
360,Southport,2023-01-25,Wednesday,W,1916
360,Southport,2023-01-26,Thursday,W,2064
360,Southport,2023-01-27,Friday,W,1440
360,Southport,2023-01-28,Saturday,A,1287
360,Southport,2023-01-29,Sunday,U,877
360,Southport,2023-01-30,Monday,W,1363
360,Southport,2023-01-31,Tuesday,W,1675
370,Washington/Dearborn,2023-01-01,Sunday,U,2141
370,Washington/Dearborn,2023-01-02,Monday,U,2785
370,Washington/Dearborn,2023-01-03,Tuesday,W,4970
370,Washington/Dearborn,2023-01-04,Wednesday,W,5201
